61,0.31501832,0.51093951,0.15208791,0.39395887,0.28818828,0.29409283,0.18788163,0.45384615,0.37846241,0.30157104,0.07048145,0.19967004,0.05579800,0.04984154,0.07910724,0.11355529,0.13207547,0.21134454,0.18878773,0.14937500,0.47019868,0.18883900,0.30469506,0.40487805,0.33582399,0.30597187,0.37944840,0.94685226
62,0.47382920,0.54986150,0.73150106,0.66848419,0.27711358,0.35706967,0.33167496,0.52796421,0.46655052,0.22705066,0.04138016,0.00000000,0.08497508,0.02241804,0.02935555,0.14953027,0.49807692,0.16744341,0.41561181,0.28537313,0.23355263,0.16679887,0.52744030,0.62445141,0.45952854,0.31906708,0.40930902,0.00000000
63,0.32149533,0.29363905,0.13125948,0.18861538,0.35522715,0.13253470,0.19002375,0.42618510,0.00000000,0.00000000,0.00000000,0.00000000,0.04642718,0.00000000,0.00000000,0.00000000,0.05741521,0.60023866,0.13680556,0.03914183,0.27908805,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23469528,0.00000000
64,0.28524046,0.36355311,0.13985449,0.28671656,0.13414634,0.26511982,0.19398642,0.23582313,0.21396612,0.09598869,0.05086025,0.31383707,0.07631635,0.11568037,0.15288412,0.10121887,0.53734440,0.25637105,0.10753275,0.09646821,0.17635370,0.06190857,0.38726546,0.36350365,0.23418729,0.20815686,0.22755769,0.31136541
65,0.17604913,0.16337449,0.13605977,0.32710779,0.23162027,0.31841023,0.45402951,0.04311093,0.12176048,0.07399028,0.04361669,0.17408502,0.03318502,0.05678648,0.12782757,0.02108245,0.20441989,0.27975528,0.41386555,0.01507363,0.02876823,0.36800000,0.14280853,0.35969664,0.21379493,0.11175678,0.08782497,0.32758715
66,0.36210526,0.38998035,0.37690632,0.42072752,0.23694779,0.42656059,0.27045301,0.06278265,0.13426251,0.24311674,0.00000000,0.00000000,0.19637959,0.04813578,0.00000000,0.03799735,0.16861979,0.14988081,0.12432944,0.26659230,0.27669525,0.00000000,0.60939013,0.69796776,0.00000000,0.08851978,0.25481703,0.15276254
67,0.41050119,0.29212656,0.13027108,0.30619381,0.10400641,0.71781668,0.08822232,0.25437887,0.00000000,0.00000000,0.05424635,0.00000000,0.08809055,0.00000000,0.08010163,0.13010899,0.36530324,0.17178962,0.16823228,0.62158648,0.35750252,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65022811
68,0.40000000,0.50444727,0.33397683,0.33792723,0.37953216,0.40546830,0.09124088,0.05510478,0.30259887,0.17109087,0.00000000,0.31293543,0.07816594,0.05510432,0.05785204,0.17094272,0.31740196,0.13215975,0.38067633,0.24500256,0.42874396,0.16752020,0.30602820,0.54218835,0.28872234,0.48984865,0.23302827,0.00000000
69,0.66409266,0.62323391,0.18532405,0.28183908,0.13694872,0.47126437,0.22075055,0.08324515,0.53731942,0.24775533,0.31655082,0.53303156,0.17652860,0.05341155,0.00000000,0.09114045,0.82747604,0.07069571,0.43154436,0.09892384,0.19865697,0.09159925,0.43928821,0.24186498,0.33006936,0.28822763,0.32613267,0.30057745
70,0.37885463,0.34253667,0.29904927,0.34691568,0.16200699,0.27451753,0.36697248,0.27441860,0.09131828,0.10441055,0.05629051,0.68195336,0.08668281,0.04033104,0.00000000,0.13523720,0.40217391,0.50859454,0.47642080,0.39116203,0.18336777,0.26900585,0.29395284,0.55955056,0.34135021,0.28072773,0.57928693,0.99402192
