3.299999999999999822e+00,1.178999999999999915e+01,1.712000000000000099e+01,1.825000000000000000e+01,6.792000000000000171e+01,1.024000000000000021e+01,2.626000000000000156e+01,3.194999999999999929e+01,4.782000000000000028e+01,3.057100000000000364e+02,9.298999999999999488e+01,2.107100000000000080e+02,2.869999999999999929e+01,7.548000000000000398e+01,1.764499999999999886e+02,3.985999999999999943e+01,1.242999999999999972e+01,1.730999999999999872e+01,1.124000000000000021e+01,4.200999999999999801e+01,5.209000000000000341e+01,7.929000000000000625e+01,5.028000000000000114e+01,2.487999999999999901e+01,1.570099999999999909e+02,6.239999999999999858e+01,8.745000000000000284e+01,3.785000000000000568e+02
5.379999999999999893e+00,6.969999999999999751e+00,7.669999999999999929e+00,2.326999999999999957e+01,1.325000000000000000e+01,8.869999999999999218e+00,1.701999999999999957e+01,2.900000000000000000e+01,1.604600000000000080e+02,1.186999999999999922e+01,4.924000000000000199e+01,7.684000000000000341e+01,1.664999999999999858e+01,8.259999999999999432e+01,5.634999999999999432e+01,5.515999999999999659e+01,5.719999999999999751e+00,1.192999999999999972e+01,4.860000000000000320e+00,1.384999999999999964e+01,3.560000000000000142e+01,2.444000000000000128e+01,2.096999999999999886e+01,2.687000000000000099e+01,3.793999999999999773e+01,1.926999999999999957e+01,4.865999999999999659e+01,1.554300000000000068e+02
4.059999999999999609e+00,1.085999999999999943e+01,1.705999999999999872e+01,1.921000000000000085e+01,5.184000000000000341e+01,1.044999999999999929e+01,1.142999999999999972e+01,9.549000000000000909e+01,1.339000000000000057e+01,5.790999999999999659e+01,2.610500000000000114e+02,1.769500000000000171e+02,3.058999999999999986e+01,3.892000000000000171e+01,8.970000000000000639e+00,9.852000000000001023e+01,8.080000000000000071e+00,7.990000000000000213e+00,1.455000000000000071e+01,2.176999999999999957e+01,2.050999999999999801e+01,9.148000000000000398e+01,5.570000000000000284e+01,2.107999999999999829e+01,4.329999999999999716e+01,3.211999999999999744e+01,3.739999999999999858e+01,3.653799999999999955e+02
9.000000000000000000e+00,1.516000000000000014e+01,6.047999999999999687e+01,2.971999999999999886e+01,2.837999999999999901e+01,1.441999999999999993e+01,1.303999999999999915e+01,6.150999999999999801e+01,7.854999999999999716e+01,2.150000000000000000e+01,6.377000000000000313e+01,4.004999999999999716e+01,6.289000000000000057e+01,1.075300000000000011e+02,5.349000000000000199e+01,4.078000000000000114e+01,1.625000000000000000e+01,2.085000000000000142e+01,7.415999999999999659e+01,6.929999999999999716e+00,4.628999999999999915e+01,3.632999999999999829e+01,1.045400000000000063e+02,6.268999999999999773e+01,4.443999999999999773e+01,5.064000000000000057e+01,3.112000000000000099e+01,8.893000000000000682e+01
4.049999999999999822e+00,1.401999999999999957e+01,7.709999999999999964e+00,3.388000000000000256e+01,1.417999999999999972e+01,1.307000000000000028e+01,9.769999999999999574e+00,1.459399999999999977e+02,3.953999999999999915e+01,8.479000000000000625e+01,2.686299999999999955e+02,3.187399999999999523e+02,1.987999999999999901e+01,7.715000000000000568e+01,3.416700000000000159e+02,1.700000000000000000e+01,8.800000000000000711e+00,6.982999999999999829e+01,9.109999999999999432e+00,6.918999999999999773e+01,3.028000000000000114e+01,3.964999999999999858e+01,2.001000000000000156e+01,1.637000000000000099e+01,3.592999999999999972e+01,1.839000000000000057e+01,1.414000000000000057e+02,1.538300000000000125e+02
3.529999999999999805e+00,7.030000000000000249e+00,7.379999999999999893e+00,1.605999999999999872e+01,1.669999999999999929e+01,1.506000000000000050e+01,1.585999999999999943e+01,1.108499999999999943e+02,3.910000000000000142e+01,9.237999999999999545e+01,9.620000000000000284e+01,6.859999999999999432e+01,1.967000000000000171e+01,6.465999999999999659e+01,8.854000000000000625e+01,1.572000000000000064e+01,8.080000000000000071e+00,8.310000000000000497e+00,1.771000000000000085e+01,1.394999999999999929e+01,4.219000000000000483e+01,4.447999999999999687e+01,2.032999999999999829e+01,2.126000000000000156e+01,3.984000000000000341e+01,4.138000000000000256e+01,2.244999999999999929e+01,8.708000000000001251e+01
3.399999999999999911e+00,2.132000000000000028e+01,9.769999999999999574e+00,1.472000000000000064e+01,1.953999999999999915e+01,1.848000000000000043e+01,2.207000000000000028e+01,6.260000000000000142e+01,8.609999999999999432e+01,8.343000000000000682e+01,3.592000000000000455e+02,1.145000000000000000e+02,7.490000000000000568e+01,1.145699999999999932e+02,1.442500000000000000e+02,2.753000000000000114e+01,4.669999999999999929e+00,3.918999999999999773e+01,1.589000000000000057e+01,4.168999999999999773e+01,7.780000000000000249e+00,4.652000000000000313e+01,1.258999999999999986e+01,1.183000000000000007e+01,3.451000000000000512e+01,3.465999999999999659e+01,4.823000000000000398e+01,4.127599999999999909e+02
2.979999999999999982e+00,1.086999999999999922e+01,6.580000000000000071e+00,1.866000000000000014e+01,1.855999999999999872e+01,4.242999999999999972e+01,1.535999999999999943e+01,5.449000000000000199e+01,6.098000000000000398e+01,7.196999999999999886e+01,2.992000000000000171e+01,2.715699999999999932e+02,1.844000000000000128e+01,2.074099999999999966e+02,8.486000000000001364e+01,1.373400000000000034e+02,1.202999999999999936e+01,7.230000000000000426e+00,6.559999999999999609e+00,6.480000000000000426e+00,3.098999999999999844e+01,6.679999999999999716e+01,2.625000000000000000e+01,1.236999999999999922e+01,5.582999999999999829e+01,5.120000000000000284e+01,1.151700000000000017e+02,2.381899999999999693e+02
5.389999999999999680e+00,1.242999999999999972e+01,6.919999999999999929e+00,1.559999999999999964e+01,1.528999999999999915e+01,2.376000000000000156e+01,1.478999999999999915e+01,7.679000000000000625e+01,4.002000000000000313e+01,8.817000000000000171e+01,2.350900000000000034e+02,4.474000000000000199e+01,1.165000000000000036e+01,7.300000000000000000e+01,3.951399999999999864e+02,2.832999999999999829e+01,1.002999999999999936e+01,7.200000000000000178e+00,2.573000000000000043e+01,2.008999999999999986e+01,9.039999999999999147e+00,2.676999999999999957e+01,2.094000000000000128e+01,2.132000000000000028e+01,3.092999999999999972e+01,4.943999999999999773e+01,9.251999999999999602e+01,1.102630000000000109e+03
6.919999999999999929e+00,1.334999999999999964e+01,9.820000000000000284e+00,1.522000000000000064e+01,1.703000000000000114e+01,1.333999999999999986e+01,9.810000000000000497e+00,8.584000000000000341e+01,6.263000000000000256e+01,8.356999999999999318e+01,2.491000000000000014e+01,1.264399999999999977e+02,7.900000000000000000e+01,5.665000000000000568e+01,2.377899999999999920e+02,6.628000000000000114e+01,2.491000000000000014e+01,2.931000000000000227e+01,1.250999999999999979e+01,4.827000000000000313e+01,4.480000000000000426e+00,9.847999999999998977e+01,3.017000000000000171e+01,1.880000000000000071e+01,4.982000000000000028e+01,6.523000000000000398e+01,6.531999999999999318e+01,5.615599999999999454e+02
