54,0.86868687,0.93411765,0.54317111,0.32537155,0.48038490,0.92563081,0.84388186,0.39898563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65736041,0.55335534,0.90366972,0.00000000,0.00000000,0.45870988,0.79885787,0.54515599,0.84845307,0.75184136,0.87892839,0.00000000
55,0.43434343,0.47601918,0.48055556,0.59284333,0.43440428,0.37133724,0.26315789,0.12553191,0.62337058,0.16847930,0.00000000,0.00000000,0.08421548,0.09435506,0.16437980,0.10956023,0.27494692,0.27381600,0.44319460,0.26234907,0.26102941,0.16013925,0.41482702,0.59748050,0.32706691,0.14090040,0.43157096,0.00000000
56,0.43324937,0.48121212,0.24661440,0.32939280,0.17645459,0.37962963,0.56179775,0.16610945,0.48886455,0.04159796,0.20394578,0.31935791,0.19278406,0.04746228,0.30592441,0.12163023,0.60798122,0.59246172,0.53898769,0.06577680,0.06236824,0.63148863,0.64333163,0.51393189,0.43158176,0.43809838,0.67779102,0.22491076
57,0.70491803,0.44013304,0.52905199,0.58436606,0.23104308,0.82485207,1.00000000,0.61659046,0.22916310,0.38711092,0.30597421,0.53296636,0.35621891,0.00000000,0.00000000,0.00000000,0.30723606,0.45685740,0.44369369,0.23959900,0.71142285,0.33408988,0.51137287,0.51260937,0.34923376,0.21580745,0.55317769,0.00000000
58,0.52923077,0.60889571,0.64074074,0.47117602,0.64067127,1.00000000,0.56980057,0.18029030,0.31903741,0.25962952,0.23445109,0.23260904,0.64972777,0.05387730,0.16569848,0.38821138,0.45438596,0.59176471,0.20704151,0.70190896,0.18242549,0.67061503,0.47998475,0.46498599,0.31856665,0.29049912,0.62104114,0.00000000
59,0.29301533,0.49937107,0.23812801,0.36662679,0.00000000,0.77964206,0.43431053,0.37209302,0.27298675,0.28201852,0.00000000,0.30077316,0.73210634,0.04833752,0.05135460,0.27775085,0.55818966,0.12056568,0.18376866,0.23339844,0.78888889,0.44498186,0.57938334,0.55364091,0.52075958,0.32830282,0.77089923,0.00000000
60,0.66153846,0.42414530,0.56535948,0.23522640,0.00000000,0.44086022,0.08737440,0.07189095,0.11838034,0.05097270,0.00000000,0.51887579,0.12971014,0.08691284,0.42908309,0.23512515,0.11603943,0.10472621,0.00000000,0.00000000,0.00000000,0.36175965,0.38619632,0.29441324,0.36747672,0.35096535,0.56285054,0.44765181
61,0.41346154,0.43674367,0.62681159,1.00000000,0.48870482,0.69909729,0.54127199,0.31967491,0.55193735,0.15658805,0.09697842,0.55744626,0.41676368,0.02381116,0.11021159,0.10184856,0.45121951,0.28742857,0.55414909,0.85663082,0.50714286,0.66396031,0.92846608,0.81975309,0.65612328,0.37538897,0.49065286,0.87758393
62,0.55483871,0.74764595,0.79723502,0.45986497,0.24620637,0.71707819,0.54421769,1.00000000,0.45590739,0.17820383,0.19606702,0.61211014,0.30520034,0.09069463,0.30655067,0.19930435,0.45921986,0.41708126,0.13208180,0.12119675,0.52592593,0.38767448,0.52502085,0.45437956,0.99814929,0.72632731,1.00000000,0.26276283
63,0.80000000,0.57369942,0.29827586,0.61856710,0.26317924,0.96270718,0.36496350,0.32384220,0.13692607,0.00000000,0.00000000,0.00000000,0.00000000,0.04839838,0.00000000,0.00000000,0.19328358,1.00000000,1.00000000,0.11767602,0.33522191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
64,0.26959248,0.69405594,0.51411590,0.53443766,0.32336821,0.49679259,0.31274433,0.46026329,0.45144976,0.06252655,0.12045178,0.73535865,0.09132653,0.05298622,0.12145174,0.12833147,0.44349315,0.07923756,0.11490230,1.00000000,0.44710327,0.57861635,0.60383693,0.38087954,0.53469927,0.45617051,0.55335712,0.52917256
65,0.78899083,0.58641064,0.50072359,0.40975936,0.31382979,0.63076923,0.44052863,0.32518085,0.23491228,0.15787592,0.03061243,0.77887022,0.06999022,0.03520912,0.27654663,0.19176707,0.13329902,0.47230047,0.24936709,0.25616292,0.52205882,0.53998533,0.43548945,0.48799608,0.36764372,0.12700995,0.31423835,0.10184776
66,0.26179604,0.96829268,0.93010753,0.55930657,0.25233281,0.16254664,0.15804030,0.73178295,0.11065201,0.18289147,0.08159016,0.00000000,0.84235294,0.30297723,0.00000000,0.06926983,0.63793103,0.73753666,0.19759278,0.19250906,0.72448980,0.39934889,0.62699203,0.54042322,0.14709091,0.15323326,0.69575856,0.00000000
67,0.65648855,0.41701681,0.11047254,0.19793348,0.48870482,0.42918719,0.47846890,0.41640935,0.11551070,0.00000000,0.11749529,0.00000000,0.74739040,0.12872024,0.00000000,0.19861352,0.35094851,0.18981132,0.28002843,0.06184500,0.22625876,0.00000000,0.23768171,0.30163537,0.00000000,0.00000000,0.50623145,0.79033536
68,0.26749611,0.34916447,0.29124579,0.54585931,0.51467090,0.64897579,0.31176929,0.17777778,0.40282792,0.26814455,0.09492958,0.67414513,0.48053691,0.18845316,0.05201459,0.06903614,0.16361339,0.17085598,0.26196809,0.19320938,0.55468750,0.47104000,0.61116505,0.68032787,0.54643701,0.74760563,0.62882418,0.00000000
69,1.00000000,0.81020408,0.53477589,0.30063757,0.39524970,0.87016230,0.37071362,0.36085627,0.72653283,0.32655325,0.35428932,0.44838942,0.50493653,0.07016832,0.07050377,0.00000000,0.72144847,0.50000000,0.21804095,0.52412281,0.36825726,0.59092734,0.61625061,0.48443580,0.42344936,0.41927330,0.51540785,0.37200920
70,0.45623342,0.45790081,0.77404922,0.26838879,0.32320717,0.66762452,0.40691760,0.17536690,0.56402696,0.26806315,0.36814507,0.61889205,0.18396711,0.03678503,0.03752898,0.10548601,0.32868020,0.49950348,0.51302083,0.06506943,0.22118380,0.69796112,0.68610354,0.43799472,0.64180881,0.38198043,0.65414110,0.29055432
